Time,X,Y,Z
08.2840520, 0.1609336, 43.26377, -7.824708
08.3042470, 0.291234, 43.21035, -7.918399
08.3245810, -0.3811468, 43.55772, -8.135481
08.3445260, 0.004476056, 43.62645, -7.638375
08.3646980, -0.002402335, 43.4044, -7.928474
08.3847730, -0.3456785, 43.46914, -8.035641
08.4049480, 0.02861829, 43.09236, -8.216349
08.4251600, -0.2461512, 42.98132, -8.026217
08.4452360, -0.01171243, 43.18372, -8.120957
08.4700970, -0.1847724, 43.32991, -7.834258
08.4856450, 0.09226257, 42.91936, -7.723819
08.5058620, -0.1965132, 43.11063, -7.929125
08.5262510, -0.08994122, 43.36506, -8.02779
08.5458990, 0.2888032, 43.21174, -7.820783
08.5662930, -0.4143505, 43.12473, -7.93475
08.5863280, 0.1181731, 43.35653, -7.631701
08.6067380, 0.1088649, 43.13586, -7.824183
08.6276050, 0.1157424, 43.35792, -7.534085
08.6469580, -0.07107435, 43.05998, -7.827584
08.6670720, -0.09723347, 43.36923, -7.734942
08.6871800, 0.1560721, 43.26655, -7.629477
08.7073380, -0.08994122, 43.36506, -8.02779
08.7275100, 0.1088649, 43.13586, -7.824183
08.7477150, -0.1468733, 43.23993, -7.832034
08.7679250, -0.0145561, 43.41134, -7.440393
08.7878240, 0.2484725, 43.3031, -7.725392
08.8080280, -0.0686436, 43.05859, -7.9252
08.8281980, 0.1112957, 43.13447, -7.9218
08.8483640, 0.04966733, 43.53231, -7.928999
08.8683520, 0.2723671, 43.51543, -8.118606
08.8885650, 0.1206039, 43.35514, -7.729317
08.9086070, 0.4261473, 43.90056, -8.022564
08.9290630, 0.4357041, 43.37481, -8.01484
08.9488070, -0.007263839, 43.40717, -7.733242
08.9690380, -0.2771727, 43.29336, -7.738343
08.9892460, -0.1114051, 43.15134, -7.732193
09.0091640, 0.07582645, 43.22305, -8.021641
09.0296350, -0.0520422, 43.27509, -8.025566
09.0494500, -0.07333887, 43.58157, -8.128156
09.0696290, -0.1750493, 43.32435, -8.224723
09.0897650, 0.1088649, 43.13586, -7.824183
09.1098620, -0.09925131, 43.1444, -8.220274
09.1302490, 0.1420677, 43.56886, -8.024915
09.1503950, 0.1254654, 43.35236, -7.924549
09.1703200, 0.08513559, 43.44372, -7.829158
09.1904560, 0.2723671, 43.51543, -8.118606
09.2107310, 0.03063518, 43.3172, -7.731018
09.2309740, -0.1750493, 43.32435, -8.224723
09.2513500, -0.3150718, 43.38333, -7.740568
09.2714090, 0.4095449, 43.68406, -7.922198
09.2935440, -0.35054, 43.47192, -7.840408
09.3132530, 0.1040034, 43.13864, -7.628952
09.3322670, -0.04961145, 43.2737, -8.123182
09.3529340, 0.1041687, 43.65883, -8.02714
09.3726860, 0.02132604, 43.09653, -7.9235
09.3924810, -0.113422, 42.92651, -8.217525
09.4129130, -0.1657393, 43.54501, -8.03224
09.4322210, 0.2649086, 42.9994, -7.42757
09.4525700, -0.03074458, 42.96862, -7.922976
09.4728690, 0.2888032, 43.21174, -7.820783
09.4931010, 0.1278961, 43.35097, -8.022165
09.5134150, 0.2606263, 43.29615, -8.213472
09.5333840, 0.1234494, 43.12752, -8.409881
09.5528580, -0.02831383, 42.96723, -8.020592
09.5730480, -0.09480272, 43.36784, -7.832558
09.5932000, 0.1065995, 43.65744, -8.124756
09.6133710, 0.31941, 43.12593, -7.525711
09.6335330, -0.04961145, 43.2737, -8.123182
09.6552490, 0.01444669, 42.87447, -8.213599
09.6738730, -0.2319815, 43.19921, -8.028966
09.6940150, 0.4073618, 42.93903, -8.009341
09.7141360, 0.05436355, 43.00933, -7.726043
09.7344180, 0.3627497, 43.32714, -8.699853
09.7546990, -0.1158527, 42.9279, -8.119908
09.7749830, -0.08264896, 43.36089, -8.320639
09.7947530, 0.004723683, 42.88003, -7.823134
09.8148730, 0.3720598, 43.54781, -8.50737
09.8350230, -0.04474995, 43.27092, -8.318414
09.8551520, -0.05002436, 43.49993, -7.540235
09.8753020, 0.0588112, 43.23278, -7.338328
09.8954530, 0.2061259, 43.16963, -8.115332
09.9155440, 0.2415941, 43.08104, -8.015491
09.9357590, 0.0685342, 43.22722, -7.728793
09.9560430, 0.1065995, 43.65744, -8.124756
09.9760870, 0.08513559, 43.44372, -7.829158
09.9961250, -0.03803684, 42.97279, -7.630127
10.0163540, 0.1939721, 43.17658, -7.627252
10.0364370, -0.09925131, 43.1444, -8.220274
10.0565230, 0.05234571, 42.7845, -8.211374
10.0767160, -0.1468733, 43.23993, -7.832034
10.0968220, -0.3083586, 43.0852, -7.05228
10.1170160, 0.1919552, 42.95174, -8.112583
10.1371590, -0.1395811, 43.23576, -8.124882
10.1573310, 0.1491947, 43.0445, -7.919575
10.1774530, -0.563103, 43.257, -8.624213
10.1984960, -0.340817, 43.46636, -8.230873
10.2177760, -0.22712, 43.19644, -8.224198
10.2378830, -0.2344122, 43.20061, -7.93135
10.2579970, -0.5043201, 43.08679, -7.93645
10.2783560, 0.1277308, 42.83078, -7.623978
10.2983820, -0.3622799, 43.25264, -7.935275
10.3186840, -0.3268117, 43.16405, -7.835434
10.3393030, -0.01900469, 43.18789, -7.828109
10.3591330, -0.02143544, 43.18928, -7.730493
10.3794840, 0.1064342, 43.13725, -7.726568
10.3993220, -0.4757303, 42.77615, -8.126709
10.4192640, -0.6181835, 42.83652, -7.544937
10.4393870, -0.02831383, 42.96723, -8.020592
10.4597110, -0.5043201, 43.08679, -7.93645
10.4806800, -0.4026097, 43.344, -7.839883
10.4999190, -0.07820037, 43.58435, -7.932924
10.5199690, -0.4240735, 43.13029, -7.544286
10.5401950, -0.139994, 43.46199, -7.541935
10.5603180, -0.198944, 43.11201, -7.831509
10.5807190, -0.06621285, 43.0572, -8.022817
10.6006150, -0.717297, 43.0981, -8.137308
10.6208480, -0.161044, 43.02204, -7.829284
10.6421670, -0.1089743, 43.14996, -7.829809
10.6620520, -0.2155444, 42.89552, -7.731144
10.6819340, 0.1467639, 43.04589, -7.821959
10.7021040, -0.1255757, 42.93346, -7.729444
10.7221220, -0.7572129, 42.96324, -8.624864
10.7425340, -0.3195194, 43.15989, -8.128283
10.7628040, -0.6745365, 43.00535, -8.330315
10.7821370, 0.04303561, 42.56383, -8.403857
10.8028670, -0.5588216, 42.96026, -7.83831
10.8227920, -0.1041128, 43.14717, -8.025042
10.8427530, -0.37159, 43.03197, -8.127758
10.8628160, -0.6297581, 43.13743, -8.037992
10.8827690, 0.1040034, 43.13864, -7.628952
10.9031620, 0.1560721, 43.26655, -7.629477
10.9236090, 0.1370409, 43.05145, -7.431495
10.9435970, -0.03074458, 42.96862, -7.922976
10.9632740, -0.2791896, 43.06852, -8.223674
10.9831460, 0.01444669, 42.87447, -8.213599
11.0034380, 0.2484725, 43.3031, -7.725392
11.0233550, -0.04289834, 42.97557, -7.434895
11.0440260, 0.04723658, 43.5337, -7.831383
11.0636510, 0.2012644, 43.17241, -7.9201
11.0838940, 0.08756635, 43.44233, -7.926774
11.1040100, 0.08068796, 43.22028, -8.216873
11.1243140, 0.2391634, 43.08244, -7.917875
11.1442870, 0.06894806, 43.001, -8.31174
11.1645710, -0.2129484, 43.41432, -8.226948
11.1847360, -0.2489967, 43.20895, -7.345653
11.2047900, 0.1798014, 42.95869, -7.624502
11.2257050, -0.1493041, 43.24132, -7.734418
11.2465640, -0.04030135, 43.49437, -7.930699
11.2656600, 0.1112957, 43.13447, -7.9218
11.2856680, 0.1560721, 43.26655, -7.629477
11.3055550, -0.5306446, 42.87585, -7.445621
11.3257850, -0.2864819, 43.07269, -7.930825
11.3458110, -0.01900469, 43.18789, -7.828109
11.3659190, -0.5164739, 43.09373, -7.44837
11.3860220, -0.02588308, 42.96584, -8.118208
11.4062890, -0.3904559, 43.33705, -8.327964
11.4263660, -0.2013747, 43.1134, -7.733893
11.4467560, -0.4854533, 42.7817, -7.736244
11.4667440, -0.613322, 42.83374, -7.74017
11.4871480, -0.03317533, 42.97001, -7.825359
11.5071430, -0.3361208, 42.94339, -8.027917
11.5275190, -0.229716, 42.67763, -7.728395
11.5477350, -0.785968, 42.75369, -8.036418
11.5674430, -0.3695722, 43.25681, -7.642427
11.5875370, -0.2437204, 42.97993, -8.123833
11.6078430, -0.4358134, 42.91101, -7.639153
11.6277910, -0.4639904, 42.99542, -8.031842
11.6479720, 0.007154435, 42.87864, -7.920751
11.6680480, 0.1303269, 43.34958, -8.119781
11.6882410, 0.1161572, 43.13169, -8.117032
11.7084040, -0.03317533, 42.97001, -7.825359
11.7286020, 0.06651731, 43.00239, -8.214124
11.7488010, 0.1021509, 43.43399, -8.51247
11.7688350, -0.007263839, 43.40717, -7.733242
11.7890360, -0.01657394, 43.1865, -7.925725
11.8096800, -0.01414318, 43.18511, -8.023341
11.8298390, -0.1799109, 43.32713, -8.02949
11.8499520, -0.05690371, 43.27787, -7.830333
11.8701100, -0.1041128, 43.14717, -8.025042
11.8903290, -0.5091817, 43.08957, -7.741219
11.9100130, 0.2581955, 43.29754, -8.115856
11.9299540, -0.1114051, 43.15134, -7.732193
11.9501200, -0.1278402, 43.45504, -8.030015
11.9702760, -0.06621285, 43.0572, -8.022817
11.9904420, -0.4354005, 42.68478, -8.2221
12.0117130, -0.2603227, 42.76344, -8.023467
12.0319770, -0.3292424, 43.16544, -7.737818
12.0523830, -0.3079448, 42.85897, -7.635228
12.0720190, -0.2864819, 43.07269, -7.930825
12.0920150, -0.3172549, 42.6383, -7.827711
12.1118580, -0.6842594, 43.01091, -7.939851
12.1320710, -0.3575847, 42.72966, -7.73232
12.1519270, -0.2131137, 42.89413, -7.82876
12.1715680, -0.6678224, 42.70722, -7.642029
12.1920720, -0.2558742, 42.98689, -7.635753
12.2119620, 0.232285, 42.86038, -8.207974
12.2323270, -0.07836661, 43.06415, -7.534736
12.2525940, 0.009585187, 42.87725, -8.018367
12.2726370, -0.4522496, 43.2147, -7.936975
12.2927810, -0.1207142, 42.93068, -7.924676
12.3125130, -0.3691593, 43.03058, -8.225374
12.3325380, -0.3476954, 43.2443, -8.520971
12.3526660, -0.4546803, 43.21609, -7.839359
12.3727780, -0.4498188, 43.21331, -8.034592
12.3935670, -0.5373577, 43.17398, -8.133907
12.4143450, -0.1727839, 42.80276, -7.924151
12.4334230, -0.4830226, 42.78032, -7.83386
12.4538950, -0.2319815, 43.19921, -8.028966
12.4739940, -0.37159, 43.03197, -8.127758
12.4943420, -0.2718974, 43.06435, -8.516522
12.5140840, -0.4356472, 43.4312, -8.03734
12.5348740, -0.2889127, 43.07408, -7.833209
12.5546370, -0.2982218, 42.85341, -8.025692
12.5747250, -0.2106829, 42.89274, -7.926376
12.5948180, -0.1561825, 43.01926, -8.024517
12.6147310, -0.04491618, 42.75073, -7.920226
12.6347960, -0.603599, 42.82818, -8.130633
12.6549920, -0.1395811, 43.23576, -8.124882
12.6750970, -0.04961145, 43.2737, -8.123182
12.6952530, -0.08038445, 42.83931, -8.020067
12.7155050, -0.1162666, 43.15413, -7.536961
12.7354040, 0.1064342, 43.13725, -7.726568
12.7555880, 0.09712407, 42.91658, -7.919051
12.7759860, -0.1965132, 43.11063, -7.929125
12.7964670, 0.4355378, 42.85462, -7.616652
12.8159570, -0.0637821, 43.05581, -8.120433
12.8360660, -0.2816204, 43.06991, -8.126058
12.8565670, 0.1516254, 43.04311, -8.017191
12.8770560, -0.04532908, 42.97696, -7.337279
12.8970560, 0.1325923, 42.828, -7.81921
12.9172680, -0.1847724, 43.32991, -7.834258
12.9370980, -0.1424247, 43.46338, -7.444319
12.9570910, -0.1065436, 43.14857, -7.927425
12.9773890, 0.2509032, 43.30171, -7.823008
12.9973710, -0.02143544, 43.18928, -7.730493
13.0176230, 0.0616558, 43.00517, -8.018891
13.0377070, 0.1278961, 43.35097, -8.022165
13.0577460, -0.1304372, 42.93624, -7.534211
13.0780510, 0.1443332, 43.04728, -7.724343
13.0981780, 0.1892768, 43.69955, -7.830207
13.1181620, 0.1491947, 43.0445, -7.919575
13.1384130, -0.08994122, 43.36506, -8.02779
13.1588650, -0.3316731, 43.16684, -7.640202
13.1791250, 0.03792743, 43.31303, -8.023866
13.1991940, 0.2012644, 43.17241, -7.9201
13.2193110, 0.2839417, 43.21452, -7.625551
13.2394330, 0.2294404, 43.08799, -7.527411
13.2595310, 0.01646453, 43.09931, -7.728268
13.2801270, 0.2867854, 42.9869, -8.306114
13.2998490, -0.161044, 43.02204, -7.829284
13.3199400, 0.01646453, 43.09931, -7.728268
13.3399990, -0.04474995, 43.27092, -8.318414
13.3614000, 0.0567943, 43.00795, -7.823659
13.3809570, -0.1561825, 43.01926, -8.024517
13.4009360, 0.2036951, 43.17102, -8.017715
13.4220940, 0.03104904, 43.09097, -8.313965
13.4408570, 0.0616558, 43.00517, -8.018891
13.4610390, -0.2033906, 42.88857, -8.219225
13.4810450, -0.5160601, 42.86751, -8.031318
13.5012960, -0.4571111, 43.21748, -7.741743
13.5214880, -0.4737134, 43.00098, -7.641377
13.5418870, -0.03074458, 42.96862, -7.922976
13.5621740, -0.189221, 43.10646, -8.221973
13.5831130, -0.3385516, 42.94478, -7.930301
13.6024140, -0.6725186, 43.23019, -7.844984
13.6220890, -0.2840511, 43.0713, -8.028441
13.6423450, -0.4027759, 42.82381, -7.441696
13.6629080, -0.5253702, 42.64684, -8.223801
13.6826020, -0.2319815, 43.19921, -8.028966
13.7023340, -0.2820342, 43.29614, -7.54311
13.7224380, -0.2344122, 43.20061, -7.93135
13.7425510, -0.2863156, 43.59288, -8.329013
13.7627490, -0.236843, 43.202, -7.833734
13.7828250, -0.3102103, 43.38055, -7.9358
13.8029860, -0.1847724, 43.32991, -7.834258
13.8231800, -0.2058214, 42.88996, -8.121609
13.8435810, -0.3622799, 43.25264, -7.935275
13.8636400, -0.4332165, 43.42981, -8.134956
13.8836960, 0.03792743, 43.31303, -8.023866
13.9036650, -0.1041128, 43.14717, -8.025042
13.9243620, -0.4099019, 43.34817, -7.547035
13.9440260, -0.2319815, 43.19921, -8.028966
13.9644890, -0.1158527, 42.9279, -8.119908
13.9847330, -0.381313, 43.03753, -7.737294
14.0047210, -0.5397884, 43.17537, -8.036291
14.0248340, -0.2058214, 42.88996, -8.121609
14.0447040, -0.2485819, 42.98272, -7.928601
14.0648240, -0.3243809, 43.16267, -7.93305
14.0849030, -0.3292424, 43.16544, -7.737818
14.1050340, -0.4216428, 43.1289, -7.641902
14.1251110, -0.2698805, 43.28919, -8.031191
14.1452850, -0.1327017, 43.45782, -7.834783
14.1654680, -0.87149, 42.9392, -7.650403
14.1856370, 0.0616558, 43.00517, -8.018891
14.2057050, 0.2602134, 43.52238, -7.630526
14.2258670, 0.1185879, 43.1303, -8.214648
14.2460400, 0.05922505, 43.00656, -7.921275
14.2665860, -0.2723112, 43.29058, -7.933575
14.2862190, 0.002459168, 43.40162, -8.123707
14.3063840, -0.06135134, 43.05442, -8.218049
14.3265080, -0.02143544, 43.18928, -7.730493
14.3467720, 0.08068796, 43.22028, -8.216873
14.3668250, -0.05892059, 43.05303, -8.315664
14.3872520, 0.2440249, 43.07965, -8.113108
14.4073080, 0.1254654, 43.35236, -7.924549
14.4274520, -0.1916517, 43.10785, -8.124357
14.4477160, 2.841651E-05, 43.403, -8.026091
14.4677980, -0.0520422, 43.27509, -8.025566
14.4879630, 0.1254654, 43.35236, -7.924549
14.5081490, -0.06176521, 43.28065, -7.635101
14.5281250, -0.06621285, 43.0572, -8.022817
14.5482860, -0.2319815, 43.19921, -8.028966
14.5687950, -0.01171243, 43.18372, -8.120957
14.5888530, -0.0378706, 43.49298, -8.028315
14.6085900, -0.1373156, 42.71418, -7.82431
14.6290990, -0.2651843, 42.76622, -7.828235
14.6492580, -0.2319815, 43.19921, -8.028966
14.6694140, -0.4003452, 42.82242, -7.539312
14.6895700, -0.5069172, 42.56798, -7.440647
14.7098600, -0.1634747, 43.02343, -7.731668
14.7306690, 0.002459168, 43.40162, -8.123707
14.7503490, 0.2936648, 43.20896, -8.016016
14.7707590, 0.1351884, 43.3468, -8.315014
14.7906860, 0.2036951, 43.17102, -8.017715
14.8104860, -0.2791896, 43.06852, -8.223674
14.8309810, -0.1160994, 43.67432, -7.935148
14.8506210, -0.1633085, 43.54362, -8.129856
14.8708210, -0.1634747, 43.02343, -7.731668
14.8911840, -0.1965132, 43.11063, -7.929125
14.9107970, -0.00928168, 43.18233, -8.218574
14.9307600, -0.6176043, 43.13049, -8.526073
14.9508000, -0.5043201, 43.08679, -7.93645
14.9716720, -0.2129484, 43.41432, -8.226948
14.9913030, -0.3434131, 42.94756, -7.735069
15.0114220, -0.0876767, 42.84348, -7.727219
15.0315520, -0.07333887, 43.58157, -8.128156
15.0517420, 0.1443332, 43.04728, -7.724343
15.0719230, 0.1327576, 43.34819, -8.217398
15.0919500, 0.2134181, 43.16546, -8.40818
15.1121220, -0.1322888, 43.23159, -8.41773
15.1327220, 0.2464556, 43.07827, -8.210724
15.1526670, -0.3312593, 42.94061, -8.223149
15.1726030, -0.2175622, 42.67068, -8.216475
15.1926970, 0.06651731, 43.00239, -8.214124
15.2127530, 0.2557648, 43.29893, -8.01824
15.2329640, -0.6297581, 43.13743, -8.037992
15.2530790, -0.2982218, 42.85341, -8.025692
15.2732830, -0.3030833, 42.85619, -7.83046
15.2934040, 0.03347979, 43.08958, -8.411581
15.3135360, 0.1491947, 43.0445, -7.919575
15.3336790, 0.1301616, 42.82938, -7.721594
15.3538560, 0.1044163, 42.91241, -8.211899
15.3777420, 0.1112957, 43.13447, -7.9218
15.3943680, 0.2032812, 43.39725, -7.434769
15.4142490, -0.1468733, 43.23993, -7.832034
15.4343520, 0.3125306, 42.90387, -7.815809
15.4545550, 0.04521969, 43.30886, -8.316713
15.4746570, 0.1206039, 43.35514, -7.729317
15.4948930, 0.2819239, 42.98968, -8.110883
15.5149620, 0.03792743, 43.31303, -8.023866
15.5354270, 0.4097925, 42.93764, -8.106957
15.5555450, 0.1773707, 42.96008, -7.526886
15.5755020, -0.1065436, 43.14857, -7.927425
15.5961300, 0.1633644, 43.26238, -7.922324
15.6165060, 0.08756635, 43.44233, -7.926774
15.6360540, -0.1138358, 43.15274, -7.634577
15.6567250, -0.08751047, 43.36367, -8.125406
15.6770970, 0.1254654, 43.35236, -7.924549
15.6972290, -0.2630011, 43.51125, -7.741092
15.7172980, -0.1774801, 43.32574, -8.127107
15.7372310, -0.4216428, 43.1289, -7.641902
15.7576950, -0.5257831, 42.87307, -7.640853
15.7778040, -0.4546803, 43.21609, -7.839359
15.7980530, -0.1799109, 43.32713, -8.02949
15.8180870, -0.4688519, 42.9982, -7.836609
15.8382120, -0.4451236, 42.69034, -7.831635
15.8585700, -0.2344122, 43.20061, -7.93135
15.8784530, -0.1657393, 43.54501, -8.03224
15.8984570, -0.06621285, 43.0572, -8.022817
15.9186400, -0.3695722, 43.25681, -7.642427
15.9387650, 0.01201594, 42.87586, -8.115983
15.9590170, -0.1630609, 42.7972, -8.314615
15.9788520, -0.3030833, 42.85619, -7.83046
15.9994120, -0.1468733, 43.23993, -7.832034
16.0194120, -0.236843, 43.202, -7.833734
16.0396600, -0.4998716, 43.31023, -7.548736
16.0597250, -0.0876767, 42.84348, -7.727219
16.0800270, -0.7197277, 43.09949, -8.039692
16.1003350, -0.2607357, 42.98966, -7.44052
16.1208530, -0.3103755, 42.86036, -7.537612
16.1409380, -0.1468733, 43.23993, -7.832034
16.1614330, -0.2909295, 42.84924, -8.318541
16.1806490, -0.1823416, 43.32852, -7.931874
16.2010540, -0.305514, 42.85758, -7.732844
16.2208490, -0.87149, 42.9392, -7.650403
16.2408770, -0.4805918, 42.77893, -7.931477
16.2610060, 0.2061259, 43.16963, -8.115332
16.2817110, -0.2577267, 43.28224, -8.519272
16.3014520, -0.0735051, 43.06137, -7.729968
16.3216200, -0.04474995, 43.27092, -8.318414
16.3414920, -0.1799109, 43.32713, -8.02949
16.3617330, 0.1828104, 43.25126, -8.703254
16.3821580, 0.1751052, 43.48166, -7.827457
16.4031120, 0.2391634, 43.08244, -7.917875
16.4221370, 0.1562393, 43.78674, -8.027664
16.4427410, 0.1210187, 43.12891, -8.312264
16.4623580, -0.06176521, 43.28065, -7.635101
16.4826840, 0.07607313, 42.47663, -8.206401
16.5028820, -0.161044, 43.02204, -7.829284
16.5230970, -0.161044, 43.02204, -7.829284
16.5425800, 0.2960955, 43.20757, -8.113632
16.5629070, -0.02143544, 43.18928, -7.730493
16.5834730, 0.01889528, 43.09792, -7.825884
16.6034730, -0.1041128, 43.14717, -8.025042
16.6233610, 0.06408656, 43.00378, -8.116508
16.6439090, 0.5921625, 43.01213, -8.201174
16.6638210, 0.0616558, 43.00517, -8.018891
16.6839100, 0.1919552, 42.95174, -8.112583
16.7042030, 0.1517907, 43.5633, -8.415379
16.7242800, -0.1351325, 43.45921, -7.737167
16.7444750, 0.2415941, 43.08104, -8.015491
16.7646700, 0.4521402, 43.07111, -7.717018
16.7850020, 0.0567943, 43.00795, -7.823659
16.8048310, 0.3433037, 43.33826, -7.918924
16.8250640, 0.01646453, 43.09931, -7.728268
16.8452050, -0.0287277, 43.19345, -7.437644
16.8655910, -0.161044, 43.02204, -7.829284
16.8854350, -0.5302317, 42.64962, -8.028568
16.9058850, -0.04248543, 42.74934, -8.017842
16.9260720, -0.1659055, 43.02482, -7.634052
16.9458740, -0.8782022, 43.23734, -8.33869
16.9661500, -0.1446079, 42.71835, -7.531462
16.9864650, -0.1468733, 43.23993, -7.832034
17.0064700, 0.00488992, 43.40023, -8.221323
17.0265640, -0.3099626, 42.63413, -8.120559
17.0465540, -0.1657393, 43.54501, -8.03224
17.0667810, -0.3624462, 42.73244, -7.537087
17.0869720, -0.5189047, 43.09513, -7.350754
17.1070710, -0.246566, 43.20755, -7.443269
17.1272570, -0.7387599, 42.88438, -7.84171
17.1475650, -0.02831383, 42.96723, -8.020592
17.1676030, -0.1867902, 43.10506, -8.31959
17.1876570, -0.2202406, 43.41849, -7.934099
17.2077220, 2.841651E-05, 43.403, -8.026091
17.2279340, 0.2910677, 42.69016, -7.520212
17.2481510, 0.1968167, 42.94896, -8.307815
17.2683120, -0.2913434, 43.07547, -7.735593
17.2882110, 0.2249927, 42.86455, -7.915126
17.3085850, 0.0377612, 42.79284, -7.625678
17.3285260, 0.1019856, 42.9138, -8.114283
17.3485380, -0.03803684, 42.97279, -7.630127
17.3687800, 0.1253001, 42.83216, -7.526361
17.3889340, 0.07582645, 43.22305, -8.021641
17.4093010, 0.2061259, 43.16963, -8.115332
17.4300740, -0.3409823, 42.94617, -7.832685
17.4499980, 0.1137264, 43.13308, -8.019416
17.4699770, -0.002402335, 43.4044, -7.928474
17.4900810, 0.3623368, 43.55337, -8.116906
17.5103540, 0.1253001, 42.83216, -7.526361
17.5304560, -0.08264896, 43.36089, -8.320639
17.5500760, -0.08792338, 43.5899, -7.542459
17.5704320, 0.2843546, 42.98829, -8.208499
17.5909030, -0.1420118, 43.23715, -8.027266
17.6107420, 0.3029739, 43.42963, -7.823533
17.6307410, 0.3481652, 43.33548, -8.114157
17.6508580, -0.08994122, 43.36506, -8.02779
17.6720510, 0.03104904, 43.09097, -8.313965
17.6918730, 0.1819846, 43.70372, -7.537359
17.7121060, -0.2771727, 43.29336, -7.738343
17.7314620, 0.06367269, 43.23, -7.53356
17.7517460, 0.1372062, 43.57164, -7.829682
17.7716470, -0.2723112, 43.29058, -7.933575
17.7916600, 0.177536, 43.48027, -7.925074
17.8122740, 0.1230346, 43.35375, -7.826933
17.8321140, 0.1706566, 43.25821, -8.215173
17.8523910, 0.3005431, 43.43102, -7.725917
17.8723960, -0.2962049, 43.07825, -7.540361
17.8925370, -0.2441352, 43.20617, -7.540885
17.9127150, -0.1541656, 43.2441, -7.539186
17.9331570, -0.1730315, 43.54918, -7.739392
17.9525780, 0.3005431, 43.43102, -7.725917
17.9723060, -0.08549263, 43.58852, -7.640076
17.9928120, 0.4211195, 43.38315, -7.429143
18.0158580, -0.06135134, 43.05442, -8.218049
18.0340140, 0.1112957, 43.13447, -7.9218
18.0536930, 0.03063518, 43.3172, -7.731018
18.0739900, -0.02856146, 43.71365, -7.835832
18.0940930, 0.03306593, 43.31581, -7.828633
18.1140740, 0.05209808, 43.53091, -8.026615
